0.0000000000e+00, 0.0000000000e+00
2.0000000000e+00, 1.0000000000e+00
3.0000000000e+00, 9.0000000000e+00
4.0000000000e+00, 6.0000000000e+00
5.0000000000e+00, 3.1000000000e+01
6.0000000000e+00, 3.5000000000e+01
7.0000000000e+00, 6.9000000000e+01
8.0000000000e+00, 9.2000000000e+01
9.0000000000e+00, 1.2000000000e+02
1.0000000000e+01, 1.5300000000e+02
1.1000000000e+01, 1.9800000000e+02
1.2000000000e+01, 2.0800000000e+02
1.3000000000e+01, 2.6900000000e+02
1.4000000000e+01, 3.0100000000e+02
1.5000000000e+01, 3.6500000000e+02
1.6000000000e+01, 4.0900000000e+02
1.7000000000e+01, 4.8000000000e+02
1.8000000000e+01, 5.3200000000e+02
1.9000000000e+01, 6.1600000000e+02
2.0000000000e+01, 6.6300000000e+02
2.1000000000e+01, 7.3300000000e+02
2.2000000000e+01, 7.9600000000e+02
2.3000000000e+01, 9.0100000000e+02
2.4000000000e+01, 9.6000000000e+02
2.5000000000e+01, 1.0590000000e+03
2.6000000000e+01, 1.1440000000e+03
2.7000000000e+01, 1.2380000000e+03
2.8000000000e+01, 1.3240000000e+03
2.9000000000e+01, 1.4220000000e+03
3.0000000000e+01, 1.5350000000e+03
3.1000000000e+01, 1.6600000000e+03
3.2000000000e+01, 1.7450000000e+03
3.3000000000e+01, 1.9000000000e+03
3.4000000000e+01, 1.9830000000e+03
3.5000000000e+01, 2.1360000000e+03
3.6000000000e+01, 2.2210000000e+03
3.7000000000e+01, 2.4050000000e+03
3.8000000000e+01, 2.4550000000e+03
3.9000000000e+01, 2.6370000000e+03
4.0000000000e+01, 2.7970000000e+03
4.1000000000e+01, 2.8700000000e+03
4.2000000000e+01, 3.0460000000e+03
4.3000000000e+01, 3.1830000000e+03
4.4000000000e+01, 3.3560000000e+03
4.5000000000e+01, 3.5140000000e+03
4.6000000000e+01, 3.6510000000e+03
4.7000000000e+01, 3.8350000000e+03
4.8000000000e+01, 4.0230000000e+03
4.9000000000e+01, 4.1360000000e+03
5.0000000000e+01, 4.3540000000e+03
5.1000000000e+01, 4.5090000000e+03
5.2000000000e+01, 4.7250000000e+03
5.3000000000e+01, 4.9220000000e+03
5.4000000000e+01, 5.0360000000e+03
5.5000000000e+01, 5.2710000000e+03
5.6000000000e+01, 5.4640000000e+03
5.7000000000e+01, 5.6590000000e+03
5.8000000000e+01, 5.8700000000e+03
5.9000000000e+01, 6.0990000000e+03
6.0000000000e+01, 6.2490000000e+03
6.1000000000e+01, 6.5250000000e+03
6.2000000000e+01, 6.7340000000e+03
6.3000000000e+01, 6.9120000000e+03
6.4000000000e+01, 7.1710000000e+03
6.5000000000e+01, 7.4340000000e+03
6.6000000000e+01, 7.5820000000e+03
6.7000000000e+01, 7.8790000000e+03
6.8000000000e+01, 8.1070000000e+03
6.9000000000e+01, 8.4250000000e+03
7.0000000000e+01, 8.5600000000e+03
7.1000000000e+01, 8.9030000000e+03
7.2000000000e+01, 9.1930000000e+03
7.3000000000e+01, 9.3340000000e+03
7.4000000000e+01, 9.5930000000e+03
7.5000000000e+01, 9.9260000000e+03
7.6000000000e+01, 1.0144000000e+04
7.7000000000e+01, 1.0430000000e+04
7.8000000000e+01, 1.0764000000e+04
7.9000000000e+01, 1.0996000000e+04
8.0000000000e+01, 1.1285000000e+04
8.1000000000e+01, 1.1546000000e+04
8.2000000000e+01, 1.1841000000e+04
8.3000000000e+01, 1.2042000000e+04
8.4000000000e+01, 1.2423000000e+04
8.5000000000e+01, 1.2756000000e+04
8.6000000000e+01, 1.3010000000e+04
8.7000000000e+01, 1.3278000000e+04
8.8000000000e+01, 1.3703000000e+04
8.9000000000e+01, 1.4027000000e+04
9.0000000000e+01, 1.4312000000e+04
9.1000000000e+01, 1.4599000000e+04
9.2000000000e+01, 1.4866000000e+04
9.3000000000e+01, 1.5192000000e+04
9.4000000000e+01, 1.5560000000e+04
9.5000000000e+01, 1.5894000000e+04
9.6000000000e+01, 1.6315000000e+04
9.7000000000e+01, 1.6616000000e+04
9.8000000000e+01, 1.6897000000e+04
9.9000000000e+01, 1.7252000000e+04
1.0000000000e+02, 1.7701000000e+04
